Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[27]     0.5    0.01    0.00      12         rrtm_setcoef_140gp_ [27]
-----------------------------------------------
                0.01    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[28]     0.5    0.01    0.00      12         srtm_setcoef_ [28]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [7]
[29]     0.5    0.01    0.00      10         srtm_taumol16_ [29]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [7]
[30]     0.5    0.01    0.00      10         srtm_taumol22_ [30]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [7]
[31]     0.5    0.01    0.00      10         srtm_taumol23_ [31]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [7]
[32]     0.5    0.01    0.00      10         srtm_taumol28_ [32]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [7]
[33]     0.5    0.01    0.00      10         srtm_taumol29_ [33]
