Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.03    0.00      10/10          srtm_taumol27_ [16]
                0.02    0.00      10/10          srtm_taumol21_ [22]
                0.01    0.00      10/10          srtm_taumol17_ [29]
                0.01    0.00      10/10          srtm_taumol18_ [30]
                0.01    0.00      10/10          srtm_taumol23_ [31]
                0.01    0.00       9/9           srtm_taumol29_ [32]
                0.00    0.00      10/10          srtm_taumol16_ [46]
                0.00    0.00      10/10          srtm_taumol19_ [47]
                0.00    0.00      10/10          srtm_taumol20_ [48]
                0.00    0.00      10/10          srtm_taumol22_ [49]
                0.00    0.00      10/10          srtm_taumol24_ [50]
                0.00    0.00      10/10          srtm_taumol25_ [51]
                0.00    0.00      10/10          srtm_taumol26_ [52]
                0.00    0.00      10/10          srtm_taumol28_ [53]
-----------------------------------------------
                0.07    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[10]     4.5    0.07    0.00      12         __radiation_ifs_rrtm_MOD_planck_function_atmos [10]
-----------------------------------------------
                0.06    0.00     358/358         __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[11]     3.9    0.06    0.00     358         __radiation_two_stream_MOD_calc_no_scattering_transmittance_lw [11]
-----------------------------------------------
                0.04    0.00      12/12          rrtm_gas_optical_depth_ [6]
[12]     2.6    0.04    0.00      12         rrtm_taumol4_ [12]
-----------------------------------------------
                0.02    0.00   10021/21355       __radiation_tripleclouds_sw_MOD_solver_tripleclouds_sw [4]
                0.02    0.00   11334/21355       __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[13]     2.6    0.04    0.00   21355         __radiation_matrix_MOD_singlemat_x_vec [13]
-----------------------------------------------
                0.04    0.00   10404/10404       __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[14]     2.6    0.04    0.00   10404         __radiation_two_stream_MOD_calc_ref_trans_lw [14]
-----------------------------------------------
                0.04    0.00     357/357         __radiation_tripleclouds_lw_MOD_solver_tripleclouds_lw [5]
[15]     2.6    0.04    0.00     357         __radiation_adding_ica_lw_MOD_calc_fluxes_no_scattering_lw [15]
-----------------------------------------------
                0.03    0.00      10/10          srtm_gas_optical_depth_ [9]
[16]     1.9    0.03    0.00      10         srtm_taumol27_ [16]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[17]     1.3    0.02    0.00      12         rrtm_taumol1_ [17]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[18]     1.3    0.02    0.00      12         rrtm_taumol3_ [18]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[19]     1.3    0.02    0.00      12         rrtm_taumol5_ [19]
-----------------------------------------------
                0.02    0.00      12/12          rrtm_gas_optical_depth_ [6]
[20]     1.3    0.02    0.00      12         rrtm_taumol8_ [20]
-----------------------------------------------
                0.02    0.00      11/11          rrtm_gas_optical_depth_ [6]
[21]     1.3    0.02    0.00      11         rrtm_taumol9_ [21]
-----------------------------------------------
                0.02    0.00      10/10          srtm_gas_optical_depth_ [9]
[22]     1.3    0.02    0.00      10         srtm_taumol21_ [22]
-----------------------------------------------
                0.02    0.00      12/12          __radiation_interface_MOD_radiation [2]
[23]     1.3    0.02    0.00      12         __radiation_cloud_optics_MOD_cloud_optics [23]
                0.00    0.00  192464/192464      __radiation_cloud_optics_MOD_delta_eddington_scat_od [128]
                0.00    0.00   10472/10472       __radiation_liquid_optics_socrates_MOD_calc_liq_optics_socrates [131]
                0.00    0.00    3977/3977        __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_sw [132]
                0.00    0.00    3970/3970        __radiation_ice_optics_fu_MOD_calc_ice_optics_fu_lw [133]
-----------------------------------------------
                0.01    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[24]     0.6    0.01    0.00      12         rrtm_setcoef_140gp_ [24]
-----------------------------------------------
                0.01    0.00      12/12          rrtm_gas_optical_depth_ [6]
[25]     0.6    0.01    0.00      12         rrtm_taumol11_ [25]
-----------------------------------------------
                0.01    0.00      12/12          rrtm_gas_optical_depth_ [6]
[26]     0.6    0.01    0.00      12         rrtm_taumol12_ [26]
-----------------------------------------------
                0.01    0.00      12/12          rrtm_gas_optical_depth_ [6]
[27]     0.6    0.01    0.00      12         rrtm_taumol7_ [27]
-----------------------------------------------
                0.01    0.00      12/12          __radiation_ifs_rrtm_MOD_gas_optics [3]
[28]     0.6    0.01    0.00      12         srtm_setcoef_ [28]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [9]
[29]     0.6    0.01    0.00      10         srtm_taumol17_ [29]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [9]
[30]     0.6    0.01    0.00      10         srtm_taumol18_ [30]
-----------------------------------------------
                0.01    0.00      10/10          srtm_gas_optical_depth_ [9]
[31]     0.6    0.01    0.00      10         srtm_taumol23_ [31]
-----------------------------------------------
                0.01    0.00       9/9           srtm_gas_optical_depth_ [9]
[32]     0.6    0.01    0.00       9         srtm_taumol29_ [32]
-----------------------------------------------
                0.00    0.01       1/1           main [34]
[33]     0.6    0.00    0.01       1         MAIN__ [33]
                0.00    0.01       1/1           __ecrad_driver_read_input_MOD_read_input [36]
                0.00    0.00       1/1           __radiation_config_MOD_read_config_from_namelist [196]
